text_length,fuzz_score,tf-idf_score,cos_sim_score,split_markers_number,complexity_markers_number,key_phrases_matches,has_span,span_normalized_position,span_ratio_split_complex,global_ratio_split_complex,apriory_pair_split_rate,candidate_title_match,candidate_title_fuzz
92.0,1.0,0.2665514097417022,0.017320910489164332,5.0,1.0,1.0,1.0,0.9173441734417345,1.0,0.8333333333333334,0.2863568215892054,0.0,0.6666666666666667
92.0,1.0,0.2822513328834646,0.024007302065771754,5.0,1.0,1.0,1.0,0.6626016260162602,0.0,0.8333333333333334,0.3110367892976589,1.0,1.0
92.0,0.7857142857142857,0.44783351628328955,0.025084215671256127,5.0,1.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.28366013071895424,0.0,0.5
92.0,1.0,0.4281130892211103,0.029947344271586754,5.0,1.0,1.0,1.0,0.37533875338753386,0.0,0.8333333333333334,0.288107202680067,1.0,1.0
92.0,1.0,0.40477465022641673,0.027455211182766028,5.0,1.0,1.0,1.0,0.29132791327913277,0.0,0.8333333333333334,0.2607879924953096,1.0,1.0
92.0,1.0,0.3295823808163865,0.02233281999301476,5.0,1.0,1.0,1.0,0.3130081300813008,0.0,0.8333333333333334,0.26702269692923897,0.0,0.7222222222222221
92.0,0.8333333333333335,0.35620348047300265,0.02787371088433989,5.0,1.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.30214723926380366,0.0,0.8333333333333335
92.0,1.0,0.4553195914900161,0.031702378243119195,5.0,1.0,2.0,1.0,0.5745257452574526,1.0,0.8333333333333334,0.2764423076923077,1.0,1.0
301.0,0.8,0.10013210835163468,0.0072840149735071994,10.0,7.0,0.0,0.0,0.0,0.0,0.5882352941176471,0.2675086107921929,0.0,0.8
301.0,0.875,0.32582286778195446,0.020109366979732576,10.0,7.0,0.0,0.0,0.0,0.0,0.5882352941176471,0.3110367892976589,0.0,0.875
301.0,1.0,0.3324975723581691,0.015878346590240122,10.0,7.0,1.0,1.0,0.4940886699507389,1.0,0.5882352941176471,0.28366013071895424,0.0,0.7142857142857143
301.0,1.0,0.3470327000329435,0.02292152642700728,10.0,7.0,1.0,1.0,0.8660098522167488,0.0,0.5882352941176471,0.288107202680067,1.0,1.0
301.0,1.0,0.3801128709487382,0.022876808313755062,10.0,7.0,2.0,1.0,0.8822660098522167,0.0,0.5882352941176471,0.2607879924953096,0.0,0.7333333333333334
301.0,1.0,0.30687930660158186,0.023763781458449422,10.0,7.0,1.0,1.0,0.7482758620689656,0.0,0.5882352941176471,0.26702269692923897,0.0,0.6666666666666667
301.0,0.9411764705882352,0.13313255227757279,0.005966631545933221,10.0,7.0,0.0,0.0,0.0,0.0,0.5882352941176471,0.30214723926380366,0.0,0.5555555555555556
301.0,1.0,0.2782088495520797,0.019181928839954603,10.0,7.0,1.0,1.0,0.8142857142857143,0.0,0.5882352941176471,0.2764423076923077,0.0,0.4545454545454546
209.0,1.0,0.11745991130318789,0.008208941283731754,18.0,13.0,1.0,1.0,0.3685655456417296,0.0,0.5806451612903226,0.2675086107921929,0.0,0.8
209.0,1.0,0.25609850599154044,0.013447215119531614,18.0,13.0,1.0,1.0,0.30199039121482496,0.3333333333333333,0.5806451612903226,0.2863568215892054,0.0,0.6666666666666667
209.0,1.0,0.3101422643484478,0.02070599949663685,18.0,13.0,1.0,1.0,0.39601921757035,0.0,0.5806451612903226,0.28366013071895424,1.0,1.0
209.0,1.0,0.33904180357832003,0.02120257607106044,18.0,13.0,1.0,1.0,0.3582704186684969,0.0,0.5806451612903226,0.288107202680067,1.0,1.0
209.0,1.0,0.31719299123167877,0.01783343105008092,18.0,13.0,1.0,1.0,0.3472889498970487,0.0,0.5806451612903226,0.2607879924953096,1.0,1.0
209.0,1.0,0.38275913749089135,0.02434758179617527,18.0,13.0,1.0,1.0,0.334248455730954,0.0,0.5806451612903226,0.26702269692923897,1.0,1.0
209.0,1.0,0.2704822828414257,0.016831590531843556,18.0,13.0,1.0,1.0,0.38366506520247085,0.0,0.5806451612903226,0.30214723926380366,0.0,0.5
209.0,0.7222222222222221,0.2309241010463286,0.00986585937641638,18.0,13.0,0.0,0.0,0.0,0.0,0.5806451612903226,0.2764423076923077,0.0,0.4545454545454546
23.0,0.9,0.15631706210768181,0.015773209192418165,4.0,1.0,0.0,0.0,0.0,0.0,0.8,0.2675086107921929,0.0,0.9
23.0,0.5833333333333333,0.13210895978675063,0.0037030181509334,4.0,1.0,0.0,0.0,0.0,0.0,0.8,0.28366013071895424,0.0,0.5
23.0,0.7619047619047619,0.21132507080544521,0.01523285752256498,4.0,1.0,0.0,0.0,0.0,0.0,0.8,0.288107202680067,0.0,0.4285714285714286
23.0,0.8947368421052632,0.2454767360935448,0.01962795875434316,4.0,1.0,0.0,0.0,0.0,0.0,0.8,0.26702269692923897,0.0,0.6111111111111112
23.0,0.8181818181818181,0.15623038963617547,0.008723144242555308,4.0,1.0,0.0,0.0,0.0,0.0,0.8,0.30214723926380366,0.0,0.4516129032258065
23.0,1.0,0.08554657368291207,0.013754858106258455,4.0,1.0,1.0,1.0,0.189873417721519,0.5,0.8,0.2764423076923077,1.0,1.0
21.0,1.0,0.7608184886487015,0.06697568380276911,6.0,4.0,2.0,1.0,0.4968553459119497,1.0,0.6,0.2675086107921929,0.0,0.5
383.0,0.7142857142857143,0.11277338088287328,0.005915334854408676,37.0,34.0,0.0,0.0,0.0,0.0,0.5211267605633803,0.2675086107921929,0.0,0.6
383.0,1.0,0.3579525807031719,0.018706267082453765,37.0,34.0,1.0,1.0,0.691170750680669,1.0,0.5211267605633803,0.3110367892976589,1.0,1.0
383.0,1.0,0.3879654655360876,0.0214150615007012,37.0,34.0,1.0,1.0,0.9105406456631661,0.5,0.5211267605633803,0.288107202680067,0.0,0.6428571428571428
383.0,1.0,0.5487520278114422,0.032383404093924664,37.0,34.0,3.0,1.0,0.897705173084403,0.0,0.5211267605633803,0.2607879924953096,0.0,0.7333333333333334
383.0,0.9047619047619048,0.43157235379669856,0.02649783437778598,37.0,34.0,0.0,0.0,0.0,0.0,0.5211267605633803,0.26702269692923897,0.0,0.6111111111111112
53.0,0.6428571428571428,0.09179765573647448,0.004872960674979367,5.0,2.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.2675086107921929,0.0,0.5263157894736843
22.0,0.8571428571428572,0.27450090029606966,0.02972142680106873,1.0,3.0,0.0,0.0,0.0,0.0,0.25,0.288107202680067,0.0,0.8571428571428572
22.0,1.0,0.3944604004553599,0.030723630063722057,1.0,3.0,2.0,1.0,0.4897959183673469,0.0,0.25,0.2607879924953096,0.0,0.6666666666666667
105.0,1.0,0.13447411661534797,0.011389716731278846,5.0,2.0,1.0,1.0,0.08357348703170028,0.0,0.7142857142857143,0.2675086107921929,1.0,1.0
105.0,1.0,0.18740114052779863,0.012524982400580574,5.0,2.0,1.0,1.0,0.10230547550432277,0.0,0.7142857142857143,0.2863568215892054,1.0,1.0
105.0,0.6875,0.17568187830951482,0.009649603231687605,5.0,2.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.3110367892976589,0.0,0.625
105.0,1.0,0.3995080955950108,0.027893190668383697,5.0,2.0,1.0,1.0,0.11959654178674352,0.0,0.7142857142857143,0.28366013071895424,1.0,1.0
105.0,1.0,0.2817609435078076,0.023052112684250104,5.0,2.0,1.0,1.0,0.17146974063400577,0.0,0.7142857142857143,0.288107202680067,1.0,1.0
105.0,1.0,0.27144822799537965,0.016892709685372948,5.0,2.0,2.0,1.0,0.2334293948126801,1.0,0.7142857142857143,0.2607879924953096,0.0,0.7333333333333334
105.0,0.8333333333333335,0.164819634309582,0.012848288612224344,5.0,2.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.26702269692923897,0.0,0.6111111111111112
105.0,1.0,0.41430962381770525,0.027640643178858098,5.0,2.0,2.0,1.0,0.1440922190201729,0.0,0.7142857142857143,0.30214723926380366,0.0,0.5
44.0,1.0,0.17517179435435498,0.014312666700067818,2.0,3.0,1.0,1.0,0.2047872340425532,0.3333333333333333,0.4,0.2675086107921929,0.0,0.8
44.0,1.0,0.2638252165854025,0.017616008428197962,2.0,3.0,1.0,1.0,0.2632978723404255,0.5,0.4,0.2863568215892054,0.0,0.6666666666666667
44.0,0.8125,0.2780916206291163,0.021010796220863416,2.0,3.0,0.0,0.0,0.0,0.0,0.4,0.28366013071895424,0.0,0.6428571428571428
44.0,1.0,0.4689784471767291,0.03269141483531155,2.0,3.0,1.0,1.0,0.3723404255319149,1.0,0.4,0.2607879924953096,1.0,1.0
44.0,0.8666666666666667,0.20487853694078756,0.015482471496237734,2.0,3.0,0.0,0.0,0.0,0.0,0.4,0.26702269692923897,0.0,0.7222222222222221
44.0,0.7272727272727273,0.15892392442933012,0.010756405818729152,2.0,3.0,0.0,0.0,0.0,0.0,0.4,0.30214723926380366,0.0,0.5
44.0,1.0,0.28770309276754635,0.02086990770644523,2.0,3.0,1.0,1.0,0.43882978723404253,0.0,0.4,0.2764423076923077,1.0,1.0
28.0,1.0,0.3197013409709651,0.032029426458984905,1.0,1.0,1.0,1.0,0.42857142857142855,0.0,0.5,0.28366013071895424,1.0,1.0
28.0,0.7857142857142857,0.2676580872500688,0.024081009958803235,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.2607879924953096,0.0,0.7333333333333334
28.0,0.8333333333333335,0.12497040029424346,0.014298675461409619,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.26702269692923897,0.0,0.6666666666666667
28.0,0.7857142857142857,0.2877040456763267,0.020687604699003975,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.30214723926380366,0.0,0.5
28.0,1.0,0.29229527528804733,0.0222582434140526,1.0,1.0,1.0,1.0,0.680952380952381,0.0,0.5,0.2764423076923077,1.0,1.0
563.0,1.0,0.21441670322312628,0.01876224232696613,101.0,38.0,1.0,1.0,0.6810797300674831,0.5,0.7266187050359713,0.2675086107921929,0.0,0.9
563.0,0.8888888888888888,0.29488676919779727,0.01935582855775845,101.0,38.0,0.0,0.0,0.0,0.0,0.7266187050359713,0.2863568215892054,0.0,0.8888888888888888
563.0,1.0,0.37663960317878753,0.020593048383984233,101.0,38.0,1.0,1.0,0.5418645338665333,1.0,0.7266187050359713,0.3110367892976589,0.0,0.875
563.0,1.0,0.47914760783356575,0.027950972233003246,101.0,38.0,1.0,1.0,0.3096725818545364,1.0,0.7266187050359713,0.28366013071895424,1.0,1.0
563.0,1.0,0.43514875624394833,0.024642098855929485,101.0,38.0,1.0,1.0,0.3364158960259935,1.0,0.7266187050359713,0.288107202680067,1.0,1.0
563.0,1.0,0.4921296310768499,0.027728773391318004,101.0,38.0,2.0,1.0,0.3329167708072982,1.0,0.7266187050359713,0.2607879924953096,0.0,0.7333333333333334
563.0,1.0,0.27041174343397284,0.015356630402210476,101.0,38.0,1.0,1.0,0.29492626843289177,1.0,0.7266187050359713,0.26702269692923897,0.0,0.5555555555555556
563.0,1.0,0.5247084888837769,0.03359121960743385,101.0,38.0,2.0,1.0,0.3284178955261185,1.0,0.7266187050359713,0.30214723926380366,0.0,0.8888888888888888
563.0,1.0,0.5268994902219837,0.027878752911093024,101.0,38.0,1.0,1.0,0.2886778305423644,0.75,0.7266187050359713,0.28342245989304815,0.0,0.6666666666666667
416.0,1.0,0.22674822039954273,0.017097842258975024,73.0,27.0,2.0,1.0,0.41550493029581775,1.0,0.73,0.2675086107921929,0.0,0.9
416.0,0.75,0.30577760781614927,0.01469468626150151,73.0,27.0,0.0,0.0,0.0,0.0,0.73,0.3110367892976589,0.0,0.625
416.0,1.0,0.4941049547771458,0.028646684568545938,73.0,27.0,1.0,1.0,0.5066303978238694,0.0,0.73,0.28366013071895424,0.0,0.7142857142857143
416.0,0.8571428571428572,0.40644176237383844,0.020812120211713248,73.0,27.0,0.0,0.0,0.0,0.0,0.73,0.288107202680067,0.0,0.8571428571428572
416.0,1.0,0.4945414826812714,0.03149220477018943,73.0,27.0,1.0,1.0,0.3913634818089085,0.0,0.73,0.2607879924953096,1.0,1.0
416.0,0.8,0.386764218795504,0.02297511658185187,73.0,27.0,0.0,0.0,0.0,0.0,0.73,0.26702269692923897,0.0,0.6666666666666667
416.0,1.0,0.3839699312471362,0.021483415895851343,73.0,27.0,1.0,1.0,0.4430465827949677,1.0,0.73,0.30214723926380366,0.0,0.8888888888888888
416.0,1.0,0.27096899344395525,0.01681106429337001,73.0,27.0,2.0,1.0,0.49948996939816387,0.0,0.73,0.2764423076923077,1.0,1.0
416.0,1.0,0.6433548402516652,0.03878243531993275,73.0,27.0,2.0,1.0,0.9615776946616797,1.0,0.73,0.28342245989304815,0.0,0.8333333333333335
35.0,1.0,0.5623168335559118,0.05405164045211887,4.0,0.0,1.0,1.0,0.5743801652892562,1.0,1.0,0.3110367892976589,0.0,0.875
35.0,1.0,0.5075239435881012,0.03952335445722776,4.0,0.0,1.0,1.0,0.47107438016528924,1.0,1.0,0.28366013071895424,1.0,1.0
35.0,1.0,0.8795106012615324,0.07291394899681582,4.0,0.0,2.0,1.0,0.05785123966942149,1.0,1.0,0.288107202680067,0.0,0.6428571428571428
35.0,0.9166666666666665,0.5724269629400028,0.0519865905167113,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2607879924953096,0.0,0.4666666666666666
35.0,1.0,0.5508519070070659,0.04671921239121475,4.0,0.0,1.0,1.0,0.21487603305785125,0.0,1.0,0.26702269692923897,0.0,0.6111111111111112
35.0,0.8421052631578947,0.3398892401021713,0.024508163140704295,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.30214723926380366,0.0,0.4444444444444444
35.0,1.0,0.22304898207720253,0.01602818477770027,4.0,0.0,1.0,1.0,0.6776859504132231,1.0,1.0,0.28342245989304815,0.0,0.5555555555555556
272.0,1.0,0.1644215813896618,0.015331330330583967,14.0,2.0,1.0,1.0,0.8010498687664042,1.0,0.875,0.2675086107921929,0.0,0.8
272.0,1.0,0.21072890711607367,0.012581911502954077,14.0,2.0,1.0,1.0,0.7884514435695538,1.0,0.875,0.2863568215892054,0.0,0.6666666666666667
272.0,0.75,0.1921279122450541,0.011618691623628075,14.0,2.0,0.0,0.0,0.0,0.0,0.875,0.3110367892976589,0.0,0.75
272.0,1.0,0.3392180119019714,0.024169084127727378,14.0,2.0,1.0,1.0,0.7097112860892388,0.0,0.875,0.28366013071895424,0.0,0.5714285714285714
272.0,0.8461538461538461,0.22505727059936695,0.01402362682026253,14.0,2.0,0.0,0.0,0.0,0.0,0.875,0.288107202680067,0.0,0.5714285714285714
272.0,1.0,0.3645127699760432,0.027510956619525247,14.0,2.0,1.0,1.0,0.7501312335958005,0.0,0.875,0.2607879924953096,1.0,1.0
272.0,0.85,0.25484204313759934,0.0192669199034099,14.0,2.0,0.0,0.0,0.0,0.0,0.875,0.26702269692923897,0.0,0.7222222222222221
272.0,1.0,0.34683518407052755,0.028554455671539927,14.0,2.0,3.0,1.0,0.6362204724409449,0.0,0.875,0.30214723926380366,1.0,1.0
272.0,1.0,0.2505995546569197,0.017430372780139695,14.0,2.0,1.0,1.0,0.6230971128608924,0.0,0.875,0.2764423076923077,1.0,1.0
272.0,1.0,0.3232341601098453,0.01925228710724656,14.0,2.0,2.0,1.0,0.5380577427821522,1.0,0.875,0.28342245989304815,1.0,1.0
25.0,1.0,0.6914335468413684,0.055032787745787376,0.0,1.0,2.0,1.0,0.8493975903614458,0.0,0.0,0.28366013071895424,0.0,0.7142857142857143
25.0,1.0,0.7708120092775739,0.07834778435908267,0.0,1.0,1.0,1.0,0.6566265060240963,0.0,0.0,0.288107202680067,1.0,1.0
25.0,1.0,0.4998513330343738,0.028445319833331616,0.0,1.0,1.0,1.0,0.45180722891566266,0.0,0.0,0.2607879924953096,0.0,0.8
25.0,1.0,0.5615614171475387,0.050037739640907075,0.0,1.0,1.0,1.0,0.05421686746987952,0.0,0.0,0.26702269692923897,1.0,1.0
25.0,1.0,0.3873387619200165,0.025948579190006645,0.0,1.0,1.0,1.0,0.7469879518072289,0.0,0.0,0.30214723926380366,0.0,0.5
18.0,0.6666666666666667,0.1254477520468604,0.013128596605013984,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.28366013071895424,0.0,0.6428571428571428
18.0,0.7619047619047619,0.11182810296760379,0.013533688509978726,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.288107202680067,0.0,0.5714285714285714
18.0,0.7692307692307692,0.1159879725809867,0.015460527386609338,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.2607879924953096,0.0,0.4666666666666666
18.0,0.8,0.18014262431363656,0.019447675152132964,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.26702269692923897,0.0,0.6111111111111112
18.0,0.7777777777777779,0.12105172471546768,0.00851743838059549,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.30214723926380366,0.0,0.5
18.0,1.0,0.10770383532765712,0.017317478756342874,1.0,1.0,1.0,1.0,0.2647058823529412,0.0,0.5,0.2764423076923077,1.0,1.0
93.0,0.8235294117647058,0.19041901527029,0.018187698874350313,10.0,1.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.2675086107921929,0.0,0.7
93.0,0.8125,0.14390827618245872,0.007577060895927774,10.0,1.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.2863568215892054,0.0,0.6666666666666667
93.0,1.0,0.39854063738017187,0.029830636868304762,10.0,1.0,1.0,1.0,0.6317280453257791,1.0,0.9090909090909091,0.28366013071895424,1.0,1.0
93.0,1.0,0.1459051010258245,0.012275120189026862,10.0,1.0,1.0,1.0,0.5141643059490085,1.0,0.9090909090909091,0.26702269692923897,0.0,0.5555555555555556
93.0,0.7857142857142857,0.29123282398602623,0.01965442799805625,10.0,1.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.30214723926380366,0.0,0.5
93.0,1.0,0.21222270877164004,0.014281023966914566,10.0,1.0,1.0,1.0,0.3668555240793201,1.0,0.9090909090909091,0.28342245989304815,0.0,0.6111111111111112
116.0,0.6666666666666667,0.041112127291643395,0.002292102981728698,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2675086107921929,0.0,0.5
116.0,0.7692307692307692,0.037711681388341904,0.005295467968682423,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2607879924953096,0.0,0.5333333333333333
116.0,1.0,0.13526329921821031,0.007502331039272435,3.0,0.0,1.0,1.0,0.5545571245186136,1.0,1.0,0.28342245989304815,0.0,0.6111111111111112
48.0,1.0,0.16375081381700962,0.012820904080116248,8.0,1.0,1.0,1.0,0.8657894736842106,0.0,0.8888888888888888,0.2675086107921929,1.0,1.0
48.0,1.0,0.163349988935608,0.012594330749989344,8.0,1.0,1.0,1.0,0.8394736842105263,0.0,0.8888888888888888,0.2863568215892054,1.0,1.0
48.0,1.0,0.35920744270715843,0.026296558642724756,8.0,1.0,1.0,1.0,0.7947368421052632,1.0,0.8888888888888888,0.3110367892976589,1.0,1.0
48.0,0.75,0.26529301822795875,0.015828820527493518,8.0,1.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.28366013071895424,0.0,0.7142857142857143
48.0,0.7857142857142857,0.2272568087360499,0.013919446203838988,8.0,1.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.288107202680067,0.0,0.5714285714285714
48.0,0.75,0.2468282706246651,0.017753911359481463,8.0,1.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.26702269692923897,0.0,0.6666666666666667
48.0,0.7857142857142857,0.24664353709388717,0.014192651830268932,8.0,1.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.30214723926380366,0.0,0.5555555555555556
48.0,1.0,0.22197388752975414,0.016021139026951053,8.0,1.0,2.0,1.0,0.7421052631578947,0.75,0.8888888888888888,0.2764423076923077,1.0,1.0
48.0,1.0,0.2186553303809894,0.014067470326286002,8.0,1.0,1.0,1.0,0.49736842105263157,1.0,0.8888888888888888,0.28342245989304815,0.0,0.6666666666666667
24.0,0.9375,0.06884653642876405,0.010142279516559941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3110367892976589,0.0,0.9375
24.0,0.9047619047619048,0.1541663384545589,0.011055509741147681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28366013071895424,0.0,0.6428571428571428
24.0,1.0,0.3723990120758833,0.03842562458379592,0.0,0.0,1.0,1.0,0.5297619047619048,0.0,0.0,0.288107202680067,1.0,1.0
699.0,1.0,0.20225757637486155,0.01653831443655976,64.0,37.0,2.0,1.0,0.2853530441548337,1.0,0.6336633663366337,0.2675086107921929,1.0,1.0
699.0,1.0,0.34709751500618263,0.02490729630961394,64.0,37.0,3.0,1.0,0.3061661155417234,1.0,0.6336633663366337,0.2863568215892054,1.0,1.0
699.0,0.8181818181818181,0.21119321266959548,0.011497653312607662,64.0,37.0,0.0,0.0,0.0,0.0,0.6336633663366337,0.3110367892976589,0.0,0.75
699.0,1.0,0.36867624036428215,0.02295684200153183,64.0,37.0,1.0,1.0,0.3265901575568955,0.0,0.6336633663366337,0.28366013071895424,1.0,1.0
699.0,0.9166666666666665,0.24087833818721932,0.011864330866096475,64.0,37.0,0.0,0.0,0.0,0.0,0.6336633663366337,0.288107202680067,0.0,0.6428571428571428
699.0,1.0,0.24128798706951177,0.014912485338066004,64.0,37.0,2.0,1.0,0.10853919470920055,1.0,0.6336633663366337,0.2607879924953096,0.0,0.7333333333333334
699.0,0.8,0.2522560870844495,0.015760384495916997,64.0,37.0,0.0,0.0,0.0,0.0,0.6336633663366337,0.26702269692923897,0.0,0.6666666666666667
699.0,1.0,0.321597899769557,0.020038615630127123,64.0,37.0,2.0,1.0,0.14841470531025092,1.0,0.6336633663366337,0.30214723926380366,0.0,0.8333333333333335
699.0,1.0,0.1444640072253989,0.005784146946038273,64.0,37.0,1.0,1.0,0.17020035012643456,0.0,0.6336633663366337,0.2764423076923077,1.0,1.0
699.0,1.0,0.4750630813885935,0.026172002685153496,64.0,37.0,2.0,1.0,0.8148220190624392,1.0,0.6336633663366337,0.28342245989304815,0.0,0.8888888888888888
150.0,1.0,0.1283115656840665,0.008955577516170612,8.0,1.0,1.0,1.0,0.33933393339333934,1.0,0.8888888888888888,0.2675086107921929,0.0,0.8
150.0,1.0,0.17286490993897888,0.010131476723858397,8.0,1.0,1.0,1.0,0.35913591359135916,1.0,0.8888888888888888,0.2863568215892054,0.0,0.6666666666666667
150.0,1.0,0.20580687844489032,0.014079648828547163,8.0,1.0,1.0,1.0,0.3951395139513951,1.0,0.8888888888888888,0.28366013071895424,0.0,0.5
150.0,1.0,0.23056665749874353,0.015465222098184557,8.0,1.0,1.0,1.0,0.38073807380738073,1.0,0.8888888888888888,0.2607879924953096,1.0,1.0
25.0,0.9,0.27222135002246306,0.028204506795119398,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2675086107921929,0.0,0.8
96.0,1.0,0.1515727465868435,0.016185610281731395,4.0,0.0,2.0,1.0,0.5517774343122102,1.0,1.0,0.2675086107921929,1.0,1.0
96.0,1.0,0.28487099608416305,0.02271126194411248,4.0,0.0,1.0,1.0,0.5285935085007728,1.0,1.0,0.28366013071895424,1.0,1.0
96.0,1.0,0.22568735625169,0.019487770494810513,4.0,0.0,1.0,1.0,0.32457496136012365,0.0,1.0,0.26702269692923897,0.0,0.6111111111111112
96.0,1.0,0.3235874868268389,0.02522416130176509,4.0,0.0,2.0,1.0,0.6383307573415765,1.0,1.0,0.30214723926380366,0.0,0.5
96.0,1.0,0.23243393394104106,0.015311108317226698,4.0,0.0,1.0,1.0,0.7882534775888718,0.0,1.0,0.2764423076923077,1.0,1.0
71.0,1.0,0.5927813172357124,0.0563781506311253,9.0,2.0,3.0,1.0,0.1601423487544484,1.0,0.8181818181818182,0.2675086107921929,0.0,0.9
71.0,1.0,0.4451043630263308,0.038295622059968296,9.0,2.0,1.0,1.0,0.06583629893238434,1.0,0.8181818181818182,0.2863568215892054,0.0,0.8888888888888888
71.0,1.0,0.5679250898933107,0.0430996116335333,9.0,2.0,1.0,1.0,0.32562277580071175,1.0,0.8181818181818182,0.28366013071895424,0.0,0.7142857142857143
71.0,1.0,0.7124580745190207,0.06541009836234993,9.0,2.0,1.0,1.0,0.45729537366548045,0.0,0.8181818181818182,0.30214723926380366,0.0,0.5
71.0,1.0,0.4577371591266248,0.045610393863679904,9.0,2.0,2.0,1.0,0.5551601423487544,0.0,0.8181818181818182,0.2764423076923077,1.0,1.0
108.0,0.6666666666666667,0.27257717282405247,0.012705810052535797,6.0,7.0,0.0,0.0,0.0,0.0,0.46153846153846156,0.3110367892976589,0.0,0.625
108.0,1.0,0.5423538963909015,0.03146455974574542,6.0,7.0,2.0,1.0,0.8116343490304709,0.6666666666666666,0.46153846153846156,0.28366013071895424,0.0,0.5714285714285714
108.0,1.0,0.6582407170615691,0.05486503060712704,6.0,7.0,2.0,1.0,0.3185595567867036,1.0,0.46153846153846156,0.288107202680067,1.0,1.0
108.0,1.0,0.48903247693542234,0.03419094286040881,6.0,7.0,2.0,1.0,0.34349030470914127,1.0,0.46153846153846156,0.2607879924953096,0.0,0.8
108.0,0.8333333333333335,0.37922259758635307,0.028682967475247036,6.0,7.0,0.0,0.0,0.0,0.0,0.46153846153846156,0.26702269692923897,0.0,0.7142857142857143
108.0,0.7333333333333334,0.33728786515072534,0.017015148938435986,6.0,7.0,0.0,0.0,0.0,0.0,0.46153846153846156,0.30214723926380366,0.0,0.5
108.0,1.0,0.4099678056766444,0.026490009743071717,6.0,7.0,1.0,1.0,0.1703601108033241,1.0,0.46153846153846156,0.2764423076923077,0.0,0.5454545454545454
234.0,1.0,0.12626578490722679,0.009834628302038313,14.0,4.0,1.0,1.0,0.41464928615766605,1.0,0.7777777777777778,0.2675086107921929,1.0,1.0
234.0,1.0,0.15987616152951314,0.011119156452803933,14.0,4.0,1.0,1.0,0.4084419615145872,1.0,0.7777777777777778,0.2863568215892054,1.0,1.0
234.0,1.0,0.26031579437364416,0.01795686925332282,14.0,4.0,1.0,1.0,0.43327126008690253,0.0,0.7777777777777778,0.3110367892976589,1.0,1.0
234.0,1.0,0.392700089025632,0.025678127518906184,14.0,4.0,1.0,1.0,0.5921787709497207,1.0,0.7777777777777778,0.28366013071895424,0.0,0.7142857142857143
234.0,1.0,0.33357895215373495,0.022111419896271724,14.0,4.0,1.0,1.0,0.5363128491620112,0.0,0.7777777777777778,0.288107202680067,1.0,1.0
234.0,1.0,0.3344992550457415,0.0194559506569974,14.0,4.0,2.0,1.0,0.5456238361266295,0.0,0.7777777777777778,0.2607879924953096,0.0,0.7333333333333334
234.0,1.0,0.2931116961760768,0.02080136039883548,14.0,4.0,1.0,1.0,0.49906890130353815,0.0,0.7777777777777778,0.26702269692923897,0.0,0.6666666666666667
234.0,1.0,0.30292695566573596,0.020050104306146777,14.0,4.0,2.0,1.0,0.5654872749844817,1.0,0.7777777777777778,0.30214723926380366,0.0,0.6111111111111112
234.0,1.0,0.31305199653832233,0.02276465096157114,14.0,4.0,1.0,1.0,0.6244568590937306,1.0,0.7777777777777778,0.2764423076923077,1.0,1.0
234.0,1.0,0.45147180183384494,0.026964285031658333,14.0,4.0,2.0,1.0,0.6561142147734327,0.75,0.7777777777777778,0.28342245989304815,1.0,1.0
256.0,1.0,0.1452291127200032,0.012707892439565133,14.0,4.0,2.0,1.0,0.19632925472747498,0.5,0.7777777777777778,0.2675086107921929,1.0,1.0
256.0,1.0,0.1211000395669209,0.009680564527975296,14.0,4.0,1.0,1.0,0.8615127919911012,1.0,0.7777777777777778,0.2863568215892054,1.0,1.0
256.0,0.75,0.18631827988339628,0.01049098074271706,14.0,4.0,0.0,0.0,0.0,0.0,0.7777777777777778,0.3110367892976589,0.0,0.6875
256.0,0.8125,0.155163444389673,0.009458878241052859,14.0,4.0,0.0,0.0,0.0,0.0,0.7777777777777778,0.28366013071895424,0.0,0.5263157894736843
